id,gender,idg,condtn,wave,round,position,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,satis_2,length,numdat_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,you_call,them_cal,date_3,num_in_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3,lawyer_c,academic_c,psychologist_c,doctor/med_c,engineer_c,creative_art/entertain_c,business/entrepreur,real_estate_c,international/human_affairs_c,undecided,speech_pathology_c,undecided,politics_c,sports/athletics_c,other_c,journalism_c,architecture_c,other,law,math,social science/psych,med/biotech,engineering,english/journalism,"history, religion, philosophy","business, econ, finance",education,"bio, chem, physics",social work,undecided,"poli-sci, inter affairs",film,fine arts,languages,architect,other,field_not_submitted,black,caucasian,latino,asian,other,black_o,caucasian_o,latino_o,asian_o,other_o,iid
13.0,1.0,26.0,2.0,2.0,19.0,10.0,10.0,10.105263157894736,30.0,0.05263157894736842,0.10888888888888888,0.5789473684210527,24.42105263157895,2.4210526315789473,22.444444444444443,16.27777777777778,24.11111111111111,14.88888888888889,12.666666666666666,9.61111111111111,0.21052631578947367,3.8333333333333335,6.647058823529412,7.176470588235294,5.111111111111111,6.444444444444445,4.823529411764706,5.388888888888889,4.222222222222222,1.9444444444444444,21.0,1.0,2.0,10.0,9.0,1.0,4.0,1.0,1.0,8.0,5.0,3.0,6.0,3.0,4.0,3.0,3.0,3.0,3.0,7.0,4.0,6.0,3.0,5.0,4.0,2.0,5.0,1.0,15.0,20.0,15.0,30.0,5.0,15.0,10.0,15.0,20.0,20.0,25.0,10.0,5.0,8.0,6.0,8.0,7.0,0.42105263157894735,6.2105263157894735,6.7368421052631575,6.894736842105263,6.2105263157894735,6.0,5.105263157894737,5.631578947368421,2.9473684210526314,1.9444444444444444,2.0,4.0,1.0,2.0,30.0,20.0,10.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10526315789473684,0.5789473684210527,0.10526315789473684,0.21052631578947367,0.0,52
14.0,1.0,28.0,2.0,2.0,19.0,10.0,10.0,10.105263157894736,30.0,0.05263157894736842,0.25555555555555554,0.5789473684210527,24.42105263157895,2.4210526315789473,22.444444444444443,16.27777777777778,24.11111111111111,14.88888888888889,12.666666666666666,9.61111111111111,0.47368421052631576,6.888888888888889,7.0,7.705882352941177,5.611111111111111,7.277777777777778,5.5,6.527777777777778,4.805555555555555,2.0,28.0,4.0,2.0,2.0,2.0,2.0,6.0,2.0,4.0,8.0,4.0,3.0,10.0,9.0,8.0,8.0,4.0,4.0,9.0,5.0,7.0,9.0,9.0,9.0,7.0,3.0,6.0,9.0,40.0,15.0,20.0,10.0,5.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,8.0,9.0,8.0,8.0,8.0,0.42105263157894735,7.157894736842105,8.157894736842104,8.263157894736842,7.526315789473684,8.105263157894736,6.578947368421052,7.157894736842105,6.842105263157895,2.0,8.0,8.0,3.0,3.0,55.0,10.0,10.0,15.0,0.0,10.0,8.0,9.0,8.0,8.0,8.0,1.0,0.0,0.0,,35.0,5.0,20.0,20.0,5.0,15.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10526315789473684,0.5789473684210527,0.10526315789473684,0.21052631578947367,0.0,53
15.0,1.0,30.0,2.0,2.0,19.0,10.0,10.0,10.105263157894736,30.0,0.0,0.17555555555555555,0.5789473684210527,24.42105263157895,2.4210526315789473,22.444444444444443,16.27777777777778,24.11111111111111,14.88888888888889,12.666666666666666,9.61111111111111,0.0,4.421052631578948,6.315789473684211,6.75,4.842105263157895,6.473684210526316,5.0,5.0,3.8947368421052633,2.0,28.0,8.0,2.0,1.0,1.0,5.0,5.0,1.0,7.0,5.0,2.0,2.0,8.0,7.0,8.0,8.0,1.0,3.0,7.0,1.0,8.0,6.0,9.0,9.0,1.0,3.0,7.0,5.0,40.0,20.0,20.0,20.0,0.0,0.0,20.0,30.0,10.0,20.0,10.0,10.0,8.0,9.0,8.0,8.0,8.0,0.47368421052631576,6.631578947368421,7.894736842105263,7.631578947368421,7.2631578947368425,7.368421052631579,6.2105263157894735,6.631578947368421,5.157894736842105,2.0,2.0,7.0,3.0,2.0,40.0,25.0,20.0,15.0,0.0,0.0,7.0,9.0,8.0,7.0,8.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10526315789473684,0.5789473684210527,0.10526315789473684,0.21052631578947367,0.0,54
16.0,1.0,32.0,2.0,2.0,19.0,10.0,10.0,10.105263157894736,30.0,0.15789473684210525,0.11333333333333334,0.10526315789473684,24.42105263157895,2.4210526315789473,22.444444444444443,16.27777777777778,24.11111111111111,14.88888888888889,12.666666666666666,9.61111111111111,0.3157894736842105,6.2105263157894735,7.052631578947368,7.0,7.111111111111111,6.777777777777778,5.277777777777778,6.342105263157895,4.578947368421052,1.8888888888888888,23.0,1.0,1.0,1.0,1.0,6.0,4.0,2.0,1.0,10.0,8.0,4.0,5.0,5.0,4.0,1.0,6.0,10.0,9.0,7.0,5.0,10.0,7.0,10.0,5.0,1.0,7.0,5.0,20.0,25.0,25.0,10.0,10.0,10.0,20.0,20.0,20.0,10.0,20.0,10.0,6.0,10.0,10.0,9.0,10.0,0.5789473684210527,6.947368421052632,8.789473684210526,9.263157894736842,8.631578947368421,9.052631578947368,7.777777777777778,8.263157894736842,7.526315789473684,1.894736842105263,2.0,8.0,1.0,3.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,10.0,9.0,9.0,10.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.5789473684210527,0.10526315789473684,0.21052631578947367,0.0,55
1.0,0.0,1.0,1.0,3.0,10.0,5.0,5.5,5.5,70.5,0.2,0.085,0.6,24.6,2.8,29.7,14.2,19.6,20.0,11.1,9.3,0.7,7.5,6.8,6.5,6.9,7.0,4.888888888888889,6.4,3.7,2.0,23.0,11.0,2.0,10.0,9.0,1.0,3.0,1.0,9.0,2.0,1.0,10.0,10.0,5.0,5.0,2.0,1.0,7.0,6.0,8.0,8.0,7.0,6.0,9.0,10.0,4.0,3.0,15.0,17.0,18.0,18.0,15.0,17.0,15.0,32.0,10.0,12.0,27.0,7.0,12.0,10.0,10.0,9.0,8.0,5.0,0.3,3.3,8.9,7.1,4.9,6.9,4.8,4.4,6.5,2.0,3.0,1.0,3.0,3.0,20.0,15.0,15.0,15.0,20.0,15.0,9.0,9.0,7.0,9.0,7.0,0.0,2.0,0.0,,15.0,18.0,18.0,17.0,18.0,14.0,9.0,10.0,8.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.6,0.1,0.0,0.2,56
2.0,0.0,3.0,1.0,3.0,10.0,4.0,5.5,5.5,70.5,0.1,0.07000000000000002,0.6,24.6,2.8,29.7,14.2,19.6,20.0,11.1,9.3,0.2,5.3,7.7,6.9,5.9,5.7,4.666666666666667,5.6,3.2,2.0,22.0,11.0,2.0,10.0,10.0,3.0,5.0,2.0,9.0,4.0,4.0,5.0,9.0,9.0,9.0,9.0,1.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,10.0,20.0,20.0,20.0,15.0,15.0,10.0,20.0,20.0,20.0,20.0,10.0,6.0,10.0,10.0,9.0,10.0,0.4,8.6,8.5,9.0,8.7,8.6,7.6,8.1,7.1,2.1,3.0,4.0,3.0,3.0,10.0,20.0,20.0,15.0,20.0,10.0,5.0,9.0,9.0,10.0,9.0,0.0,0.0,0.0,,10.0,15.0,25.0,25.0,15.0,10.0,5.0,9.0,9.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.6,0.1,0.0,0.2,57
3.0,0.0,5.0,1.0,3.0,10.0,7.0,5.5,5.5,70.5,0.2,,0.0,24.6,2.8,29.7,14.2,19.6,20.0,11.1,9.3,0.5,5.888888888888889,7.0,6.333333333333333,6.375,6.333333333333333,5.888888888888889,5.555555555555555,3.3333333333333335,2.0,,19.0,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,5.6,7.5,8.8,6.6,7.333333333333333,5.1,5.5,8.3,2.0,5.0,6.0,1.0,2.0,15.0,15.0,30.0,30.0,1.0,9.0,9.0,8.0,8.0,9.0,8.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.1,0.0,0.2,58
4.0,0.0,7.0,1.0,3.0,10.0,8.0,5.5,5.5,70.5,0.0,,0.0,24.6,2.8,29.7,14.2,19.6,20.0,11.1,9.3,0.0,5.4,7.25,6.5,3.75,4.0,3.75,4.25,2.0,2.0,,19.0,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.75,4.0,4.5,2.0,5.5,3.0,2.25,4.25,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.1,0.0,0.2,59
5.0,0.0,9.0,1.0,3.0,10.0,6.0,5.5,5.5,70.5,0.1,0.188,0.2,24.6,2.8,29.7,14.2,19.6,20.0,11.1,9.3,0.2,4.8,7.0,6.4,6.5,6.0,4.666666666666667,4.8,4.0,2.0,29.0,3.0,6.0,3.0,10.0,4.0,6.0,2.0,6.0,3.0,1.0,9.0,9.0,5.0,5.0,3.0,1.0,5.0,5.0,2.0,10.0,7.0,6.0,9.0,5.0,5.0,4.0,10.0,5.0,20.0,25.0,15.0,15.0,20.0,60.0,10.0,10.0,10.0,5.0,5.0,7.0,9.0,9.0,9.0,9.0,0.4,6.6,8.4,9.7,5.1,5.4,4.222222222222222,5.8,3.3,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.6,0.1,0.0,0.2,60
6.0,0.0,11.0,1.0,3.0,10.0,9.0,5.5,5.5,70.5,0.2,0.13000000000000003,0.6,24.6,2.8,29.7,14.2,19.6,20.0,11.1,9.3,0.2,3.9,7.1,7.555555555555555,5.3,5.7,4.3,5.0,3.9,2.0,28.0,7.0,2.0,1.0,5.0,1.0,5.0,2.0,2.0,1.0,1.0,5.0,10.0,10.0,10.0,5.0,1.0,5.0,10.0,6.0,10.0,10.0,8.0,10.0,8.0,7.0,5.0,5.0,15.0,15.0,20.0,15.0,15.0,20.0,40.0,12.0,12.0,12.0,12.0,12.0,7.0,10.0,7.0,10.0,7.0,0.3,6.2,7.3,7.5,7.9,7.9,4.4,5.8,3.6,2.0,1.0,5.0,3.0,2.0,10.0,20.0,25.0,10.0,10.0,25.0,7.0,7.0,9.0,7.0,7.0,0.0,1.0,1.0,,0.0,20.0,25.0,15.0,15.0,25.0,7.0,8.0,8.0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.6,0.1,0.0,0.2,61
7.0,0.0,13.0,1.0,3.0,10.0,3.0,5.5,5.5,70.5,0.3,0.246,0.1,24.6,2.8,29.7,14.2,19.6,20.0,11.1,9.3,0.8,8.3,7.1,7.6,7.0,6.5,6.375,7.7,4.6,1.9,26.0,1.0,3.0,1.0,1.0,2.0,7.0,2.0,1.0,8.0,5.0,7.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,3.0,2.0,9.0,7.0,9.0,9.0,2.0,5.0,1.0,30.0,10.0,20.0,20.0,10.0,10.0,60.0,5.0,5.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,0.3,6.9,7.6,7.7,6.9,7.7,7.1,7.0,7.2,1.8888888888888888,5.0,5.0,3.0,2.0,50.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.6,0.1,0.0,0.2,62
8.0,0.0,15.0,1.0,3.0,10.0,2.0,5.5,5.5,70.5,0.1,0.16699999999999998,0.0,24.6,2.8,29.7,14.2,19.6,20.0,11.1,9.3,0.1,4.4,6.5,7.0,6.2,5.888888888888889,4.625,5.2,4.2,1.9,24.0,1.0,4.0,1.0,3.0,3.0,6.0,1.0,10.0,5.0,3.0,8.0,6.0,9.0,8.0,5.0,1.0,2.0,10.0,1.0,8.0,9.0,4.0,5.0,6.0,2.0,6.0,2.0,5.0,15.0,45.0,25.0,0.0,10.0,50.0,5.0,20.0,15.0,0.0,10.0,6.0,8.0,9.0,8.0,7.0,0.5,4.2,6.9,6.6,4.8,5.9,3.4,4.6,3.7,1.9,,4.0,3.0,3.0,20.0,0.0,30.0,50.0,0.0,0.0,5.0,5.0,9.0,9.0,3.0,0.0,0.0,0.0,,25.0,5.0,40.0,20.0,5.0,5.0,6.0,6.0,7.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.6,0.1,0.0,0.2,63
9.0,0.0,17.0,1.0,3.0,10.0,10.0,5.5,5.5,70.5,0.1,0.05,0.0,24.6,2.8,29.7,14.2,19.6,20.0,11.1,9.3,0.2,5.3,6.2,7.4,5.6,6.5,4.7,5.2,3.5,2.0,27.0,11.0,4.0,6.0,3.0,2.0,6.0,5.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,5.0,3.0,8.0,7.0,8.0,8.0,9.0,9.0,8.0,5.0,3.0,2.0,10.0,25.0,25.0,10.0,10.0,20.0,20.0,15.0,15.0,20.0,15.0,15.0,8.0,8.0,6.0,9.0,9.0,0.7,6.1,6.2,7.2,5.4,6.2,4.5,5.7,4.0,2.0,4.0,5.0,1.0,2.0,15.0,20.0,20.0,15.0,15.0,15.0,8.0,8.0,8.0,5.0,8.0,1.0,1.0,0.0,,15.0,20.0,20.0,15.0,15.0,15.0,8.0,9.0,9.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.6,0.1,0.0,0.2,64
10.0,0.0,19.0,1.0,3.0,10.0,1.0,5.5,5.5,70.5,0.0,0.08199999999999999,0.2,24.6,2.8,29.7,14.2,19.6,20.0,11.1,9.3,0.4,6.5,7.3,7.0,7.8,6.2,5.7,6.4,4.7,2.0,23.0,11.0,6.0,6.0,3.0,2.0,5.0,3.0,3.0,7.0,5.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,6.0,7.0,10.0,17.0,17.0,17.0,17.0,17.0,15.0,20.0,18.0,18.0,14.0,15.0,15.0,7.0,9.0,9.0,8.0,9.0,0.0,6.4,7.1,7.2,6.8,7.3,5.7,5.8,5.2,2.0,0.0,5.0,1.0,1.0,17.0,17.0,17.0,17.0,17.0,17.0,8.0,9.0,8.0,9.0,9.0,0.0,0.0,0.0,,15.0,17.0,17.0,17.0,17.0,17.0,8.0,9.0,8.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.6,0.1,0.0,0.2,65
1.0,1.0,2.0,1.0,3.0,10.0,5.5,5.5,5.5,60.5,0.1,0.23625,0.1,25.25,3.625,13.625,17.5,23.75,17.125,12.375,15.625,0.3,5.444444444444445,7.555555555555555,7.222222222222222,6.222222222222222,6.625,4.625,5.888888888888889,5.888888888888889,2.0,29.0,8.0,3.0,1.0,1.0,2.0,6.0,4.0,7.0,4.0,2.0,3.0,6.0,4.0,3.0,3.0,6.0,4.0,8.0,6.0,4.0,8.0,4.0,6.0,4.0,2.0,5.0,3.0,20.0,25.0,15.0,15.0,53.0,20.0,15.0,20.0,20.0,20.0,10.0,15.0,6.0,7.0,7.0,8.0,8.0,0.5,5.1,7.0,7.125,6.5,6.777777777777778,5.555555555555555,5.888888888888889,5.777777777777778,2.0,3.0,4.0,1.0,3.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,7.0,10.0,7.0,8.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.1,0.2,0.2,66
2.0,1.0,4.0,1.0,3.0,10.0,5.5,5.5,5.5,60.5,0.2,0.010000000000000002,0.2,25.25,3.625,13.625,17.5,23.75,17.125,12.375,15.625,0.4,6.555555555555555,8.0,8.0,6.333333333333333,7.0,4.666666666666667,5.777777777777778,5.222222222222222,1.7777777777777777,22.0,1.0,6.0,1.0,1.0,6.0,5.0,2.0,1.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,9.0,9.0,9.0,2.0,1.0,5.0,1.0,20.0,15.0,20.0,20.0,5.0,10.0,17.0,20.0,17.0,20.0,11.0,15.0,5.0,7.0,6.0,7.0,7.0,0.4,5.875,7.125,6.75,6.875,6.25,5.25,5.75,5.125,1.75,3.0,3.0,1.0,1.0,30.0,10.0,10.0,30.0,10.0,10.0,7.0,7.0,7.0,8.0,8.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.1,0.2,0.2,67
3.0,1.0,6.0,1.0,3.0,10.0,5.5,5.5,5.5,60.5,0.0,0.4325,0.0,25.25,3.625,13.625,17.5,23.75,17.125,12.375,15.625,0.2,5.5,5.8,7.8,4.9,6.0,4.7,4.7,3.9,2.0,27.0,6.0,1.0,1.0,1.0,5.0,4.0,3.0,6.0,3.0,2.0,2.0,7.0,8.0,8.0,3.0,3.0,7.0,10.0,7.0,5.0,9.0,7.0,7.0,7.0,1.0,5.0,2.0,21.0,17.0,22.0,20.0,8.0,13.0,18.0,15.0,17.0,14.0,20.0,16.0,6.0,8.0,7.0,8.0,8.0,0.1,5.0,6.1,5.8,5.1,5.1,3.7,5.3,1.8,2.0,,4.0,1.0,2.0,25.0,10.0,20.0,20.0,5.0,20.0,6.0,7.0,8.0,9.0,8.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.2,0.2,68
4.0,1.0,8.0,1.0,3.0,10.0,5.5,5.5,5.5,60.5,0.2,-0.05875,0.3,25.25,3.625,13.625,17.5,23.75,17.125,12.375,15.625,0.7,7.3,7.6,7.9,7.1,7.111111111111111,5.9,7.3,6.4,2.0,28.0,8.0,2.0,2.0,2.0,6.0,6.0,1.0,7.0,10.0,7.0,5.0,5.0,3.0,2.0,1.0,3.0,9.0,8.0,2.0,4.0,7.0,6.0,7.0,2.0,1.0,3.0,0.0,50.0,10.0,30.0,10.0,0.0,0.0,20.0,10.0,40.0,20.0,10.0,0.0,5.0,9.0,5.0,8.0,8.0,0.2,4.4,6.6,6.6,5.3,6.111111111111111,2.2,4.5,3.2,2.0,1.0,3.0,1.0,1.0,60.0,5.0,15.0,15.0,0.0,0.0,5.0,8.0,9.0,5.0,8.0,2.0,0.0,1.0,0.0,50.0,10.0,30.0,10.0,0.0,0.0,5.0,9.0,9.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.1,0.2,0.2,69
5.0,1.0,10.0,1.0,3.0,10.0,5.5,5.5,5.5,60.5,0.1,0.255,0.3,25.25,3.625,13.625,17.5,23.75,17.125,12.375,15.625,0.3,6.0,7.444444444444445,8.555555555555555,8.0,8.444444444444445,6.222222222222222,6.777777777777778,5.444444444444445,2.0,26.0,8.0,2.0,5.0,1.0,5.0,2.0,1.0,7.0,9.0,4.0,9.0,5.0,7.0,5.0,7.0,5.0,5.0,8.0,3.0,7.0,8.0,5.0,8.0,5.0,6.0,3.0,2.0,25.0,10.0,20.0,20.0,15.0,10.0,20.0,5.0,25.0,30.0,15.0,5.0,8.0,6.0,8.0,9.0,6.0,0.1,6.222222222222222,6.666666666666667,7.555555555555555,6.666666666666667,5.888888888888889,5.555555555555555,6.777777777777778,2.2222222222222223,2.0,0.0,6.0,3.0,2.0,30.0,10.0,20.0,20.0,10.0,10.0,6.0,3.0,5.0,7.0,6.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.1,0.2,0.2,70
6.0,1.0,12.0,1.0,3.0,10.0,5.5,5.5,5.5,60.5,0.3,-0.265,0.3,25.25,3.625,13.625,17.5,23.75,17.125,12.375,15.625,0.4,5.0,8.222222222222221,7.777777777777778,5.222222222222222,7.333333333333333,5.222222222222222,5.444444444444445,5.333333333333333,2.0,21.0,1.0,2.0,6.0,7.0,5.0,6.0,2.0,14.0,9.0,10.0,6.0,4.0,3.0,3.0,7.0,6.0,7.0,7.0,8.0,3.0,10.0,6.0,8.0,2.0,1.0,9.0,5.0,60.0,15.0,0.0,15.0,0.0,10.0,80.0,10.0,0.0,10.0,0.0,0.0,6.0,8.0,8.0,10.0,10.0,0.5,6.888888888888889,7.0,7.555555555555555,7.888888888888889,7.5,4.571428571428571,6.666666666666667,0.7777777777777778,2.0,2.0,7.0,3.0,2.0,70.0,20.0,0.0,10.0,0.0,0.0,4.0,7.0,8.0,8.0,7.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.1,0.2,0.2,71
