id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,satis_2,length,numdat_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,numdat_3,num_in_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr7_3,sinc7_3,intel7_3,fun7_3,amb7_3,shar7_3,attr4_3,sinc4_3,intel4_3,fun4_3,amb4_3,shar4_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3,attr5_3,sinc5_3,intel5_3,fun5_3,amb5_3,lawyer_c,academic_c,psychologist_c,doctor/med_c,engineer_c,creative_art/entertain_c,business/entrepreur,real_estate_c,international/human_affairs_c,undecided,speech_pathology_c,undecided,politics_c,sports/athletics_c,other_c,journalism_c,architecture_c,other,law,math,social science/psych,med/biotech,engineering,english/journalism,"history, religion, philosophy","business, econ, finance",education,"bio, chem, physics",social work,undecided,"poli-sci, inter affairs",film,fine arts,languages,architect,other,field_not_submitted,black,caucasian,latino,asian,other,black_o,caucasian_o,latino_o,asian_o,other_o,iid
8.0,1.0,13.0,1.0,20.0,6.0,3.5,7.0,3.5,3.5,498.5,0.16666666666666666,0.01833333333333333,0.16666666666666666,24.833333333333332,2.1666666666666665,17.833333333333332,18.666666666666668,22.0,17.0,12.166666666666666,12.333333333333334,0.16666666666666666,5.833333333333333,5.666666666666667,6.833333333333333,5.333333333333333,6.5,4.5,4.666666666666667,4.5,2.0,36.0,2.0,4.0,1.0,5.0,3.0,5.0,1.0,10.0,10.0,4.0,7.0,6.0,4.0,4.0,4.0,9.0,7.0,10.0,3.0,5.0,4.0,7.0,10.0,4.0,8.0,7.0,18.0,10.0,18.0,18.0,18.0,18.0,35.0,10.0,10.0,25.0,10.0,10.0,15.0,20.0,20.0,20.0,15.0,10.0,7.0,8.0,8.0,9.0,8.0,7.0,7.0,10.0,7.0,8.0,1.0,6.166666666666667,8.333333333333334,7.833333333333333,7.166666666666667,7.666666666666667,6.0,7.0,6.5,0.0,3.0,8.0,7.0,10.0,9.0,8.0,10.0,8.0,8.0,9.0,9.0,9.0,6.0,1.0,1.0,10.0,10.0,20.0,35.0,10.0,15.0,18.0,10.0,18.0,18.0,18.0,18.0,25.0,10.0,10.0,25.0,10.0,20.0,17.0,20.0,15.0,20.0,18.0,10.0,8.0,8.0,9.0,8.0,9.0,8.0,7.0,9.0,7.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.0,508
1.0,0.0,1.0,2.0,21.0,22.0,21.0,21.0,11.5,11.5,541.5,0.2727272727272727,0.3477272727272727,0.3181818181818182,25.90909090909091,2.772727272727273,29.454545454545453,16.272727272727273,19.545454545454547,18.681818181818183,6.2727272727272725,9.772727272727273,0.45454545454545453,5.3,6.7368421052631575,7.1,6.0,7.0,5.65,6.25,4.4,2.0,28.0,6.0,4.0,2.0,2.0,2.0,4.0,2.0,16.0,6.0,3.0,6.0,7.0,7.0,7.0,3.0,3.0,4.0,6.0,4.0,4.0,8.0,5.0,7.0,7.0,7.0,6.0,10.0,20.0,30.0,10.0,10.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,5.0,6.0,4.0,8.0,9.0,5.0,6.0,8.0,3.0,9.0,0.5909090909090909,5.105263157894737,5.157894736842105,5.666666666666667,5.473684210526316,5.578947368421052,4.421052631578948,4.578947368421052,2.5789473684210527,0.0,0.0,,,,,,,,,,,,5.0,1.0,2.0,30.0,20.0,10.0,20.0,5.0,5.0,10.0,20.0,10.0,20.0,10.0,30.0,50.0,10.0,10.0,20.0,5.0,5.0,70.0,5.0,5.0,10.0,5.0,5.0,3.0,3.0,7.0,2.0,7.0,3.0,3.0,8.0,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.045454545454545456,0.5909090909090909,0.0,0.3181818181818182,0.045454545454545456,509
2.0,0.0,3.0,2.0,21.0,22.0,12.0,12.0,11.5,11.5,541.5,0.3181818181818182,0.2095454545454545,0.0,25.90909090909091,2.772727272727273,29.454545454545453,16.272727272727273,19.545454545454547,18.681818181818183,6.2727272727272725,9.772727272727273,0.6363636363636364,7.65,7.45,7.7,7.2,6.368421052631579,6.25,7.0,5.35,1.9,26.0,8.0,3.0,3.0,3.0,2.0,7.0,2.0,2.0,8.0,1.0,4.0,10.0,8.0,7.0,10.0,5.0,7.0,9.0,1.0,3.0,9.0,7.0,5.0,1.0,7.0,5.0,25.0,25.0,25.0,12.0,3.0,10.0,35.0,10.0,15.0,20.0,10.0,10.0,35.0,10.0,10.0,25.0,5.0,15.0,7.0,9.0,6.0,8.0,4.0,7.0,8.0,10.0,4.0,6.0,0.3181818181818182,6.85,7.5,7.5,6.3,6.166666666666667,5.846153846153846,6.05,5.8,0.1,5.0,,,,,,,,,,,,6.0,1.0,3.0,60.0,10.0,10.0,10.0,5.0,5.0,30.0,20.0,20.0,10.0,10.0,10.0,30.0,20.0,20.0,10.0,10.0,10.0,30.0,20.0,10.0,20.0,10.0,10.0,7.0,10.0,8.0,6.0,5.0,7.0,9.0,9.0,7.0,7.0,0.0,5.0,1.0,0.0,2.0,40.0,15.0,20.0,10.0,5.0,10.0,40.0,20.0,15.0,15.0,5.0,5.0,40.0,15.0,15.0,10.0,15.0,5.0,40.0,15.0,15.0,20.0,5.0,5.0,7.0,9.0,8.0,6.0,5.0,7.0,8.0,9.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.045454545454545456,0.5909090909090909,0.0,0.3181818181818182,0.045454545454545456,510
3.0,0.0,5.0,2.0,21.0,22.0,15.0,15.0,11.5,11.5,541.5,0.18181818181818182,0.18045454545454545,0.3181818181818182,25.90909090909091,2.772727272727273,29.454545454545453,16.272727272727273,19.545454545454547,18.681818181818183,6.2727272727272725,9.772727272727273,0.18181818181818182,6.095238095238095,7.238095238095238,7.571428571428571,5.523809523809524,6.9,4.761904761904762,5.666666666666667,4.666666666666667,1.9523809523809523,23.0,5.0,4.0,2.0,2.0,2.0,7.0,3.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,6.0,20.0,10.0,10.0,30.0,15.0,15.0,60.0,5.0,10.0,10.0,5.0,10.0,60.0,5.0,10.0,10.0,5.0,10.0,8.0,4.0,10.0,8.0,8.0,7.0,2.0,7.0,9.0,7.0,0.7272727272727273,4.904761904761905,4.238095238095238,5.809523809523809,5.428571428571429,3.619047619047619,3.761904761904762,5.0476190476190474,5.0476190476190474,0.047619047619047616,10.0,,,,,,,,,,,,6.0,1.0,2.0,30.0,5.0,15.0,15.0,5.0,30.0,20.0,10.0,10.0,20.0,20.0,20.0,30.0,10.0,20.0,20.0,10.0,10.0,40.0,5.0,10.0,20.0,5.0,20.0,8.0,7.0,8.0,9.0,9.0,7.0,7.0,8.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.045454545454545456,0.5909090909090909,0.0,0.3181818181818182,0.045454545454545456,511
4.0,0.0,7.0,2.0,21.0,22.0,7.0,7.0,11.5,11.5,541.5,0.045454545454545456,0.2095454545454545,0.5909090909090909,25.90909090909091,2.772727272727273,29.454545454545453,16.272727272727273,19.545454545454547,18.681818181818183,6.2727272727272725,9.772727272727273,0.4090909090909091,7.9411764705882355,6.882352941176471,6.411764705882353,6.529411764705882,6.5625,4.375,6.529411764705882,4.823529411764706,2.0,,15.0,2.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,,20.0,20.0,20.0,20.0,5.0,15.0,50.0,5.0,5.0,20.0,10.0,10.0,50.0,5.0,5.0,20.0,10.0,10.0,7.0,8.0,8.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,0.045454545454545456,5.888888888888889,7.888888888888889,8.5,5.388888888888889,8.11111111111111,4.611111111111111,5.555555555555555,6.055555555555555,0.0,,,,,,,,,,,,,7.0,3.0,2.0,40.0,10.0,10.0,10.0,10.0,5.0,40.0,10.0,10.0,10.0,5.0,25.0,60.0,5.0,5.0,5.0,5.0,20.0,60.0,5.0,5.0,5.0,5.0,20.0,7.0,7.0,7.0,9.0,6.0,7.0,6.0,7.0,7.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.045454545454545456,0.5909090909090909,0.0,0.3181818181818182,0.045454545454545456,512
5.0,0.0,9.0,2.0,21.0,22.0,22.0,22.0,11.5,11.5,541.5,0.2727272727272727,0.24000000000000002,0.5909090909090909,25.90909090909091,2.772727272727273,29.454545454545453,16.272727272727273,19.545454545454547,18.681818181818183,6.2727272727272725,9.772727272727273,0.6818181818181818,7.85,6.5,6.75,7.75,6.65,4.65,6.45,5.1,2.0,23.0,15.0,2.0,1.0,1.0,2.0,6.0,4.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,50.0,0.0,10.0,20.0,10.0,10.0,90.0,0.0,0.0,10.0,0.0,0.0,6.0,8.0,7.0,6.0,4.0,6.0,9.0,4.0,6.0,5.0,0.2727272727272727,5.095238095238095,5.904761904761905,6.238095238095238,5.190476190476191,5.55,4.85,4.8,4.857142857142857,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.045454545454545456,0.5909090909090909,0.0,0.3181818181818182,0.045454545454545456,513
6.0,0.0,11.0,2.0,21.0,22.0,16.0,16.0,11.5,11.5,541.5,0.0,0.26727272727272733,0.5909090909090909,25.90909090909091,2.772727272727273,29.454545454545453,16.272727272727273,19.545454545454547,18.681818181818183,6.2727272727272725,9.772727272727273,0.18181818181818182,4.666666666666667,6.857142857142857,6.761904761904762,6.523809523809524,6.571428571428571,5.0,5.666666666666667,5.380952380952381,2.0,23.0,3.0,2.0,8.0,9.0,2.0,4.0,3.0,2.0,5.0,3.0,7.0,7.0,8.0,10.0,2.0,2.0,1.0,8.0,6.0,10.0,8.0,9.0,10.0,6.0,7.0,7.0,20.0,20.0,20.0,15.0,5.0,20.0,30.0,10.0,10.0,30.0,10.0,10.0,30.0,5.0,15.0,30.0,0.0,20.0,8.0,10.0,8.0,9.0,7.0,8.0,10.0,10.0,8.0,7.0,0.5,7.142857142857143,7.666666666666667,7.333333333333333,6.15,5.761904761904762,4.0476190476190474,6.0476190476190474,4.619047619047619,0.23809523809523808,5.0,,,,,,,,,,,,6.0,1.0,2.0,50.0,20.0,10.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,30.0,20.0,10.0,30.0,0.0,10.0,30.0,20.0,10.0,30.0,0.0,10.0,8.0,10.0,10.0,9.0,8.0,8.0,10.0,10.0,8.0,5.0,0.0,0.0,0.0,,,50.0,30.0,10.0,10.0,0.0,0.0,40.0,40.0,0.0,20.0,0.0,0.0,60.0,10.0,0.0,30.0,0.0,0.0,70.0,0.0,0.0,30.0,0.0,0.0,9.0,10.0,10.0,9.0,7.0,10.0,10.0,10.0,10.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.045454545454545456,0.5909090909090909,0.0,0.3181818181818182,0.045454545454545456,514
7.0,0.0,13.0,2.0,21.0,22.0,10.0,10.0,11.5,11.5,541.5,0.09090909090909091,0.12545454545454546,0.5909090909090909,25.90909090909091,2.772727272727273,29.454545454545453,16.272727272727273,19.545454545454547,18.681818181818183,6.2727272727272725,9.772727272727273,0.4090909090909091,7.0,6.55,6.809523809523809,6.238095238095238,5.842105263157895,4.238095238095238,6.095238095238095,4.476190476190476,2.0,23.0,6.0,2.0,8.0,5.0,1.0,6.0,3.0,16.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,3.0,8.0,9.0,8.0,9.0,10.0,7.0,10.0,5.0,9.0,6.0,20.0,20.0,20.0,15.0,10.0,15.0,25.0,10.0,15.0,25.0,15.0,10.0,30.0,15.0,20.0,15.0,5.0,15.0,8.0,10.0,8.0,10.0,8.0,8.0,10.0,10.0,8.0,10.0,0.13636363636363635,4.904761904761905,5.714285714285714,7.238095238095238,6.809523809523809,6.857142857142857,5.0,6.0,4.523809523809524,0.0,1.0,,,,,,,,,,,,2.0,1.0,2.0,25.0,25.0,25.0,10.0,5.0,10.0,25.0,25.0,25.0,10.0,5.0,10.0,30.0,15.0,15.0,15.0,10.0,5.0,40.0,15.0,15.0,15.0,5.0,10.0,8.0,10.0,10.0,7.0,8.0,8.0,10.0,10.0,7.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.045454545454545456,0.5909090909090909,0.0,0.3181818181818182,0.045454545454545456,515
8.0,0.0,15.0,2.0,21.0,22.0,18.0,18.0,11.5,11.5,541.5,0.2727272727272727,0.19636363636363638,0.3181818181818182,25.90909090909091,2.772727272727273,29.454545454545453,16.272727272727273,19.545454545454547,18.681818181818183,6.2727272727272725,9.772727272727273,0.5454545454545454,7.238095238095238,5.9523809523809526,6.809523809523809,6.666666666666667,6.7,5.1,6.238095238095238,4.809523809523809,1.9047619047619047,27.0,10.0,4.0,9.0,3.0,2.0,6.0,3.0,2.0,3.0,3.0,6.0,10.0,9.0,9.0,5.0,5.0,8.0,9.0,6.0,9.0,4.0,9.0,9.0,9.0,3.0,2.0,58.0,5.0,8.0,10.0,7.0,12.0,35.0,10.0,10.0,20.0,5.0,20.0,40.0,5.0,10.0,20.0,5.0,20.0,8.0,9.0,9.0,8.0,8.0,8.0,7.0,8.0,9.0,10.0,0.36363636363636365,5.857142857142857,7.571428571428571,7.333333333333333,6.857142857142857,6.761904761904762,6.571428571428571,5.571428571428571,5.809523809523809,0.047619047619047616,4.0,,,,,,,,,,,,4.0,1.0,3.0,50.0,5.0,10.0,15.0,10.0,10.0,35.0,10.0,15.0,20.0,10.0,10.0,40.0,10.0,10.0,15.0,5.0,20.0,40.0,10.0,10.0,15.0,5.0,20.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.045454545454545456,0.5909090909090909,0.0,0.3181818181818182,0.045454545454545456,516
9.0,0.0,17.0,2.0,21.0,22.0,1.0,1.0,11.5,11.5,541.5,0.0,0.15000000000000002,0.0,25.90909090909091,2.772727272727273,29.454545454545453,16.272727272727273,19.545454545454547,18.681818181818183,6.2727272727272725,9.772727272727273,0.2727272727272727,5.882352941176471,6.588235294117647,6.294117647058823,6.0,5.647058823529412,4.176470588235294,5.294117647058823,4.176470588235294,2.0,30.0,15.0,3.0,1.0,1.0,5.0,5.0,3.0,6.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,3.0,15.0,20.0,20.0,20.0,5.0,10.0,25.0,30.0,10.0,10.0,15.0,10.0,30.0,20.0,15.0,15.0,10.0,10.0,8.0,9.0,7.0,9.0,7.0,7.0,10.0,10.0,8.0,7.0,0.09090909090909091,4.75,5.1875,5.875,4.9375,5.25,3.875,4.625,5.4375,0.0,,,,,,,,,,,,,2.0,1.0,2.0,20.0,20.0,20.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0,20.0,20.0,20.0,15.0,25.0,10.0,10.0,20.0,20.0,15.0,25.0,10.0,10.0,8.0,9.0,9.0,7.0,6.0,8.0,8.0,9.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.045454545454545456,0.5909090909090909,0.0,0.3181818181818182,0.045454545454545456,517
10.0,0.0,19.0,2.0,21.0,22.0,6.0,6.0,11.5,11.5,541.5,0.2727272727272727,0.2095454545454545,0.5909090909090909,25.90909090909091,2.772727272727273,29.454545454545453,16.272727272727273,19.545454545454547,18.681818181818183,6.2727272727272725,9.772727272727273,0.6363636363636364,7.045454545454546,7.363636363636363,6.818181818181818,7.363636363636363,6.571428571428571,4.909090909090909,6.7727272727272725,5.454545454545454,2.0,23.0,15.0,2.0,2.0,1.0,5.0,7.0,2.0,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,2.0,20.0,25.0,25.0,30.0,5.0,5.0,30.0,20.0,15.0,20.0,5.0,10.0,35.0,10.0,10.0,30.0,5.0,10.0,6.0,9.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,0.4090909090909091,5.818181818181818,6.7727272727272725,6.909090909090909,6.181818181818182,6.4375,3.2,5.363636363636363,5.636363636363637,0.0,2.0,,,,,,,,,,,,6.0,3.0,2.0,30.0,10.0,30.0,25.0,0.0,5.0,25.0,20.0,30.0,25.0,5.0,5.0,30.0,20.0,20.0,20.0,5.0,5.0,30.0,10.0,10.0,40.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.045454545454545456,0.5909090909090909,0.0,0.3181818181818182,0.045454545454545456,518
11.0,0.0,21.0,2.0,21.0,22.0,20.0,20.0,11.5,11.5,541.5,0.0,0.15545454545454546,0.5909090909090909,25.90909090909091,2.772727272727273,29.454545454545453,16.272727272727273,19.545454545454547,18.681818181818183,6.2727272727272725,9.772727272727273,0.3181818181818182,5.95,7.1,7.05,5.9,6.052631578947368,4.722222222222222,6.05,4.45,2.0,26.0,9.0,2.0,8.0,9.0,2.0,4.0,2.0,13.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,6.0,40.0,5.0,30.0,15.0,5.0,5.0,50.0,5.0,10.0,5.0,30.0,0.0,80.0,2.0,5.0,10.0,1.0,2.0,8.0,10.0,9.0,9.0,10.0,8.0,10.0,10.0,8.0,10.0,0.0,5.055555555555555,6.055555555555555,6.5,4.333333333333333,6.2,4.071428571428571,6.0,8.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.045454545454545456,0.5909090909090909,0.0,0.3181818181818182,0.045454545454545456,519
12.0,0.0,23.0,2.0,21.0,22.0,9.0,9.0,11.5,11.5,541.5,0.0,0.0890909090909091,0.045454545454545456,25.90909090909091,2.772727272727273,29.454545454545453,16.272727272727273,19.545454545454547,18.681818181818183,6.2727272727272725,9.772727272727273,0.18181818181818182,4.9523809523809526,7.428571428571429,7.428571428571429,6.55,6.4,5.0,5.75,4.25,2.0,28.0,11.0,6.0,2.0,1.0,1.0,7.0,1.0,9.0,4.0,6.0,8.0,8.0,10.0,8.0,5.0,2.0,9.0,10.0,8.0,9.0,8.0,5.0,5.0,8.0,2.0,5.0,25.0,15.0,25.0,15.0,10.0,10.0,40.0,5.0,20.0,10.0,10.0,15.0,40.0,5.0,15.0,20.0,10.0,10.0,8.0,9.0,7.0,8.0,5.0,7.0,9.0,9.0,7.0,7.0,0.2727272727272727,5.631578947368421,6.315789473684211,6.2105263157894735,5.421052631578948,5.421052631578948,5.0,5.631578947368421,4.7368421052631575,0.0,4.0,,,,,,,,,,,,5.0,3.0,2.0,30.0,10.0,10.0,25.0,5.0,20.0,20.0,15.0,20.0,20.0,10.0,15.0,30.0,15.0,10.0,20.0,10.0,15.0,40.0,10.0,5.0,30.0,5.0,10.0,8.0,9.0,7.0,6.0,6.0,7.0,9.0,7.0,7.0,7.0,0.0,0.0,0.0,,,25.0,15.0,25.0,15.0,5.0,15.0,25.0,10.0,20.0,25.0,5.0,15.0,30.0,15.0,15.0,20.0,10.0,10.0,50.0,15.0,5.0,20.0,5.0,5.0,8.0,9.0,9.0,7.0,5.0,7.0,9.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.045454545454545456,0.5909090909090909,0.0,0.3181818181818182,0.045454545454545456,520
